condition_id,method,bit_width,seed,dataset,metric_scope,sequence_length,normalized_key_mse,original_key_mse,original_key_relative_mse,mean_key_cosine,worst_head_normalized_mse,worst_layer,worst_head,vectors_per_head,attention_logit_mse,attention_logit_bias,attention_logit_error_variance,attention_probability_kl,attention_output_mse,worst_attention_kl,worst_attention_layer
identity_b4_snone,identity,4,,tinystories,reconstruction,1024,0.0005625105583817458,0.3423130408737052,0.07544335118773801,0.9672851538634859,0.002335675118956715,29,6,1024,,,,,,,
identity_b4_snone,identity,4,,tinystories,attention,128,,,,,,,,,2.457739095586215,1.1246251848547957,1.1929572891765317,0.5207887138676597,0.010206902021913322,1.2027111053466797,28
identity_b4_snone,identity,4,,tinystories,attention,256,,,,,,,,,2.9971871264713745,1.2902550003871844,1.3324291604472411,0.6141152720665559,0.01060347433700315,1.4176857471466064,28
identity_b4_snone,identity,4,,tinystories,attention,512,,,,,,,,,3.3240288120728954,1.3828815856175116,1.4116673322328923,0.66578657674836,0.010655091668471783,1.5439332723617554,28
identity_b4_snone,identity,4,,tinystories,attention,1024,,,,,,,,,3.7396215401626214,1.4927248259288508,1.5113941342183033,0.7137904829287436,0.010819767149321535,1.6493916511535645,28
random_b4_s17,random,4,17,wikitext,reconstruction,1024,7.26676188733677e-05,0.03944399551710376,0.009311160490785723,0.9954212526790798,0.00013451199265546165,8,5,1024,,,,,,,
random_b4_s17,random,4,17,wikitext,attention,128,,,,,,,,,0.04887288260136464,0.03636105570855529,0.047550756229123976,0.005644161043164786,6.911118047980835e-05,0.010072020813822746,0
random_b4_s17,random,4,17,wikitext,attention,256,,,,,,,,,0.05481156057420872,0.043331375004948346,0.05293395251438925,0.006932830168807413,8.058633842011886e-05,0.012753939256072044,12
random_b4_s17,random,4,17,wikitext,attention,512,,,,,,,,,0.0623728282037999,0.05068020351216575,0.05980434517576536,0.008568304707296193,9.288023257525424e-05,0.01543590147048235,12
random_b4_s17,random,4,17,wikitext,attention,1024,,,,,,,,,0.06918556771627286,0.056428200093711293,0.06600142595045694,0.009990836901124567,0.00010095077269411945,0.0175864789634943,12
random_b4_s17,random,4,17,tinystories,reconstruction,1024,7.300913816976617e-05,0.04244620898953144,0.00935484153104997,0.9954008882050402,0.0001507362503616605,8,5,1024,,,,,,,
random_b4_s17,random,4,17,tinystories,attention,128,,,,,,,,,0.04855557894983957,0.03673582863380281,0.04720605784442744,0.006400708967703395,7.803920442484014e-05,0.012021183967590332,7
random_b4_s17,random,4,17,tinystories,attention,256,,,,,,,,,0.05843948285867268,0.042141205547848566,0.05666360165364666,0.008479386830003932,8.920240961884929e-05,0.016145912930369377,12
random_b4_s17,random,4,17,tinystories,attention,512,,,,,,,,,0.065947985207593,0.0505936923082809,0.06338826350620799,0.009925797377945855,0.0001009350498435424,0.018495220690965652,12
random_b4_s17,random,4,17,tinystories,attention,1024,,,,,,,,,0.07385373824980201,0.05886127594040661,0.07038908844446932,0.011035981340683065,0.00010798489402930045,0.020213956013321877,12
learned_b4_s17,learned,4,17,wikitext,reconstruction,1024,6.439916308309535e-05,0.035033703774388414,0.008270065802246806,0.9959285862278193,6.803650285291951e-05,13,2,1024,,,,,,,
learned_b4_s17,learned,4,17,wikitext,attention,128,,,,,,,,,0.04136860844238784,0.020717942545753577,0.040939375299058695,0.004903685286990367,6.141693355132816e-05,0.009126018732786179,31
learned_b4_s17,learned,4,17,wikitext,attention,256,,,,,,,,,0.045771535384515845,0.02322578546138125,0.04523209827421774,0.006063050146622118,7.019015693821018e-05,0.010515733622014523,12
learned_b4_s17,learned,4,17,wikitext,attention,512,,,,,,,,,0.051287725480676394,0.025566667347391214,0.05063407100142423,0.007519480823248159,7.993657592386683e-05,0.013231554068624973,12
learned_b4_s17,learned,4,17,wikitext,attention,1024,,,,,,,,,0.05632503916577595,0.0274538220065396,0.05557132682300919,0.008803272648947313,8.680957190598804e-05,0.015828218311071396,12
learned_b4_s17,learned,4,17,tinystories,reconstruction,1024,6.439041423433878e-05,0.037467197706064326,0.008257502978397785,0.9959284614305943,6.78500273352256e-05,17,6,1024,,,,,,,
learned_b4_s17,learned,4,17,tinystories,attention,128,,,,,,,,,0.04135604393343593,0.017300932444343272,0.0410567216699922,0.0057463854682282545,7.069984837926313e-05,0.010891266167163849,12
learned_b4_s17,learned,4,17,tinystories,attention,256,,,,,,,,,0.049423906125911014,0.019172609722104054,0.049056317162354895,0.007625491940416396,8.056402186795708e-05,0.014471948146820068,12
learned_b4_s17,learned,4,17,tinystories,attention,512,,,,,,,,,0.05449075587311683,0.022638704112166317,0.05397824494923861,0.008823804557323456,8.54447809288672e-05,0.016874141991138458,12
learned_b4_s17,learned,4,17,tinystories,attention,1024,,,,,,,,,0.05957406776707347,0.026363438527758527,0.05887903687606657,0.009822907042689621,9.113377180369753e-05,0.01845071092247963,12
random_b4_s29,random,4,29,wikitext,reconstruction,1024,7.304704116961602e-05,0.03957260990864597,0.009341521239624036,0.995398812694475,0.00013758693967247382,12,7,1024,,,,,,,
random_b4_s29,random,4,29,wikitext,attention,128,,,,,,,,,0.0484020364030387,0.03413850961382999,0.04723659856438514,0.005646179735776968,6.748310038062755e-05,0.01011069118976593,0
random_b4_s29,random,4,29,wikitext,attention,256,,,,,,,,,0.05449523640513884,0.04188411537891232,0.052740957284064804,0.006944284374185372,7.785707636642769e-05,0.011769105680286884,12
random_b4_s29,random,4,29,wikitext,attention,512,,,,,,,,,0.06211308405878019,0.049063321733102926,0.05970587451929422,0.008588670163589995,8.87969270095823e-05,0.015149038285017014,12
random_b4_s29,random,4,29,wikitext,attention,1024,,,,,,,,,0.06907174540729058,0.05505799427265074,0.06604036267396333,0.010015444655437022,9.461922272180345e-05,0.01740230619907379,12
random_b4_s29,random,4,29,tinystories,reconstruction,1024,7.286431830522133e-05,0.04220721772435354,0.009302169561838401,0.9954101346083917,0.00014309865946415812,8,4,1024,,,,,,,
random_b4_s29,random,4,29,tinystories,attention,128,,,,,,,,,0.0483293119789094,0.03482064365069996,0.047116834754660365,0.006428877844882663,7.650471026465766e-05,0.010604193434119225,12
random_b4_s29,random,4,29,tinystories,attention,256,,,,,,,,,0.058008955494439095,0.03894345505808114,0.05649236280257831,0.00851301995862741,8.856224583908556e-05,0.015164081007242203,12
random_b4_s29,random,4,29,tinystories,attention,512,,,,,,,,,0.06509641713333873,0.0461834038791136,0.0629635103394774,0.009942643577232957,9.539627615140489e-05,0.017394572496414185,12
random_b4_s29,random,4,29,tinystories,attention,1024,,,,,,,,,0.07264615756709401,0.05459729665663184,0.06966529276488174,0.01105273600842338,0.00010236103777216954,0.01963658258318901,12
learned_b4_s29,learned,4,29,wikitext,reconstruction,1024,6.442679912765925e-05,0.03505224368382187,0.008274442338395246,0.9959269348764792,6.884458525746595e-05,14,7,1024,,,,,,,
learned_b4_s29,learned,4,29,wikitext,attention,128,,,,,,,,,0.04095198941785236,0.018736079003113186,0.040600948761441456,0.004892155178822577,6.17780018821179e-05,0.008880913257598877,12
learned_b4_s29,learned,4,29,wikitext,attention,256,,,,,,,,,0.04523488450143124,0.022168828841255334,0.044743427529238364,0.006026031558576506,7.160750762835733e-05,0.010868187993764877,12
learned_b4_s29,learned,4,29,wikitext,attention,512,,,,,,,,,0.051032047290318655,0.025554397286843604,0.050379020069624816,0.007539882979472168,8.30977991626014e-05,0.0137173468247056,12
learned_b4_s29,learned,4,29,wikitext,attention,1024,,,,,,,,,0.05596614017719176,0.027589817701316462,0.055204942136399884,0.008799038478173316,8.90932762693808e-05,0.015647882595658302,12
learned_b4_s29,learned,4,29,tinystories,reconstruction,1024,6.449086114912461e-05,0.03750726875932742,0.008266334352557747,0.995922414585948,6.814675361965783e-05,13,2,1024,,,,,,,
learned_b4_s29,learned,4,29,tinystories,attention,128,,,,,,,,,0.04183210311240928,0.018135425266484883,0.04150320946281302,0.0057982850121334195,7.496580297328137e-05,0.01057235337793827,12
learned_b4_s29,learned,4,29,tinystories,attention,256,,,,,,,,,0.04967236808765723,0.020408374529172473,0.049255866336734254,0.007577721022244077,8.319361846531592e-05,0.014004727825522423,12
learned_b4_s29,learned,4,29,tinystories,attention,512,,,,,,,,,0.05458961650874415,0.02419050270237653,0.05400443608775046,0.00883474810689222,9.131339727019849e-05,0.01607329212129116,12
learned_b4_s29,learned,4,29,tinystories,attention,1024,,,,,,,,,0.059616810286917336,0.02726224868762784,0.05887358008341127,0.009816053265240043,9.834647662287921e-05,0.01787298545241356,12
random_b4_s43,random,4,43,wikitext,reconstruction,1024,7.349095303510467e-05,0.03989972030376521,0.009418739009964741,0.9953697200980969,0.00013130656225257553,6,3,1024,,,,,,,
random_b4_s43,random,4,43,wikitext,attention,128,,,,,,,,,0.051529275007950244,0.039903415099883724,0.04993699247131662,0.0057819102657958865,6.910629826606396e-05,0.010682166554033756,12
random_b4_s43,random,4,43,wikitext,attention,256,,,,,,,,,0.057739119353461356,0.047810728476901,0.05545325359596941,0.0070594643912045285,7.965506954477064e-05,0.012533786706626415,12
random_b4_s43,random,4,43,wikitext,attention,512,,,,,,,,,0.06515045403039943,0.05519542131449512,0.06210391949631481,0.008707852102816105,9.351434327697916e-05,0.015105205588042736,12
random_b4_s43,random,4,43,wikitext,attention,1024,,,,,,,,,0.0719153822922125,0.06073326843540843,0.06822685239736513,0.01017663576931227,0.0001014492372881648,0.017717944458127022,12
random_b4_s43,random,4,43,tinystories,reconstruction,1024,7.302251621865707e-05,0.04246314964166231,0.009358575129877512,0.9953991665388457,0.0001500549515185412,6,3,1024,,,,,,,
random_b4_s43,random,4,43,tinystories,attention,128,,,,,,,,,0.050543588723323145,0.03751295874285143,0.04913636664968027,0.006571863217686769,8.065565562276333e-05,0.011433875188231468,12
random_b4_s43,random,4,43,tinystories,attention,256,,,,,,,,,0.060766363074343493,0.04232794866835561,0.058974707835872546,0.008676692639710382,9.1824316868383e-05,0.01587216556072235,12
random_b4_s43,random,4,43,tinystories,attention,512,,,,,,,,,0.06774078196252299,0.050582053600928475,0.06518223781603578,0.010063179754070006,9.799729333082041e-05,0.018363503739237785,12
random_b4_s43,random,4,43,tinystories,attention,1024,,,,,,,,,0.07532306403648563,0.05927310619412399,0.07180976291858573,0.011278166333795525,0.00010663290187906682,0.020591964945197105,12
learned_b4_s43,learned,4,43,wikitext,reconstruction,1024,6.444194379184864e-05,0.03506575531901035,0.008277631898734749,0.9959260151372291,6.920370833540801e-05,14,7,1024,,,,,,,
learned_b4_s43,learned,4,43,wikitext,attention,128,,,,,,,,,0.04074706812930662,0.017628929902647816,0.04043628895979415,0.00481845951435389,5.97282197389859e-05,0.00882534496486187,12
learned_b4_s43,learned,4,43,wikitext,attention,256,,,,,,,,,0.0452104232886422,0.02152747915992477,0.0447469909296612,0.005954546046268661,6.904571846177987e-05,0.011078795418143272,12
learned_b4_s43,learned,4,43,wikitext,attention,512,,,,,,,,,0.050969731389430534,0.025100531720975688,0.050339694696754825,0.007478770326997619,8.01542124122534e-05,0.013604281470179558,12
learned_b4_s43,learned,4,43,wikitext,attention,1024,,,,,,,,,0.05620926566240264,0.027470496674863305,0.05545463747483897,0.008779600888374262,8.669348551393341e-05,0.01567075215280056,12
learned_b4_s43,learned,4,43,tinystories,reconstruction,1024,6.444738994559884e-05,0.03749686690480303,0.008264041858056561,0.9959247947554104,6.825411765021272e-05,9,7,1024,,,,,,,
learned_b4_s43,learned,4,43,tinystories,attention,128,,,,,,,,,0.04136794892161391,0.019610585890306058,0.04098337384265284,0.0056911439532996155,6.998626201593083e-05,0.010203756392002106,12
learned_b4_s43,learned,4,43,tinystories,attention,256,,,,,,,,,0.049657234479944995,0.021820018894187672,0.04918112125540229,0.0075710258388426155,7.784741936944783e-05,0.014151586219668388,12
learned_b4_s43,learned,4,43,tinystories,attention,512,,,,,,,,,0.0545447729600568,0.024548060843470502,0.053942165668882075,0.008781234966591,8.340984480526004e-05,0.016133509576320648,12
learned_b4_s43,learned,4,43,tinystories,attention,1024,,,,,,,,,0.05947363388247606,0.02744554662122959,0.058720375853137975,0.009760752931470051,9.068251846500175e-05,0.017483780160546303,12
